"AnnoMese";"Postazione";"Giorno";"N Giorno Settimana";"Strada";"Corsia";"Transiti - Totale";"Transiti - Non Classificato";"Transiti - Leggeri";"Transiti - Pesanti";"Transiti - Diurno";"Transiti - Notturno";"Transiti - Feriali";"Transiti - Festivi"
"2025/01";"665";"23/01/2025";"4";"SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza";"0 - DA GRAGNANINO (SP7) A PIACENZA";"6.692";"1";"6.299";"392";"5.618";"1.074";"6.692";"0"
"2025/01";"665";"23/01/2025";"4";"SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza";"1 - DA PIACENZA A GRAGNANINO (SP7)";"6.447";"1";"6.058";"388";"5.086";"1.361";"6.447";"0"
"2025/01";"665";"24/01/2025";"5";"SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza";"0 - DA GRAGNANINO (SP7) A PIACENZA";"6.717";"0";"6.278";"439";"5.563";"1.154";"6.717";"0"
"2025/01";"665";"24/01/2025";"5";"SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza";"1 - DA PIACENZA A GRAGNANINO (SP7)";"6.525";"0";"6.087";"438";"5.131";"1.394";"6.525";"0"
"2025/01";"665";"25/01/2025";"6";"SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza";"0 - DA GRAGNANINO (SP7) A PIACENZA";"5.160";"1";"5.041";"118";"4.051";"1.109";"0";"5.160"
"2025/01";"665";"25/01/2025";"6";"SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza";"1 - DA PIACENZA A GRAGNANINO (SP7)";"5.127";"1";"5.006";"120";"3.710";"1.417";"0";"5.127"
"2025/01";"665";"26/01/2025";"7";"SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza";"0 - DA GRAGNANINO (SP7) A PIACENZA";"3.587";"1";"3.562";"24";"2.803";"784";"0";"3.587"
"2025/01";"665";"26/01/2025";"7";"SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza";"1 - DA PIACENZA A GRAGNANINO (SP7)";"3.637";"0";"3.612";"25";"2.524";"1.113";"0";"3.637"
"2025/01";"665";"27/01/2025";"1";"SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza";"0 - DA GRAGNANINO (SP7) A PIACENZA";"6.422";"1";"6.029";"392";"5.456";"966";"6.422";"0"
"2025/01";"665";"27/01/2025";"1";"SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza";"1 - DA PIACENZA A GRAGNANINO (SP7)";"6.187";"1";"5.798";"388";"4.956";"1.231";"6.187";"0"
"2025/01";"665";"28/01/2025";"2";"SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza";"0 - DA GRAGNANINO (SP7) A PIACENZA";"6.599";"0";"6.168";"431";"5.587";"1.012";"6.599";"0"
"2025/01";"665";"28/01/2025";"2";"SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza";"1 - DA PIACENZA A GRAGNANINO (SP7)";"6.403";"0";"6.002";"401";"5.122";"1.281";"6.403";"0"
"2025/01";"665";"29/01/2025";"3";"SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza";"0 - DA GRAGNANINO (SP7) A PIACENZA";"6.721";"1";"6.219";"501";"5.717";"1.004";"6.721";"0"
"2025/01";"665";"29/01/2025";"3";"SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza";"1 - DA PIACENZA A GRAGNANINO (SP7)";"6.541";"0";"6.059";"482";"5.217";"1.324";"6.541";"0"
"2025/01";"665";"30/01/2025";"4";"SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza";"0 - DA GRAGNANINO (SP7) A PIACENZA";"6.710";"0";"6.211";"499";"5.633";"1.077";"6.710";"0"
"2025/01";"665";"30/01/2025";"4";"SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza";"1 - DA PIACENZA A GRAGNANINO (SP7)";"6.573";"0";"6.058";"515";"5.226";"1.347";"6.573";"0"
"2025/01";"665";"31/01/2025";"5";"SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza";"0 - DA GRAGNANINO (SP7) A PIACENZA";"6.921";"1";"6.507";"413";"5.685";"1.236";"6.921";"0"
"2025/01";"665";"31/01/2025";"5";"SP 1 (tangenziale sud/ovest di Piacenza) tra Madonna del Pilastro (SP 7) e Piacenza";"1 - DA PIACENZA A GRAGNANINO (SP7)";"6.641";"1";"6.232";"408";"5.148";"1.493";"6.641";"0"

